token,vabamorf,is_pronoun
nendesugused,True,True
nendesugusedki,True,True
nendesuguseid,True,True
nendesuguseks,True,True
nendesuguste,True,True
nendesugustega,True,True
nendesugusteks,True,True
nendesugustel,True,True
nendesugustele,True,True
nendesugustest,True,True
nendeta,True,True
nendetagi,True,True
nendetaoline,True,True
nendetaolised,True,True
nendetaoliseks,True,True
nendetaolisi,True,True
nendetaolist,True,True
nendetaoliste,True,True
nendetaolistega,True,True
nendetaolisteks,True,True
nendetaolistest,True,True
nihuke,True,True
nihukene,True,True
nihukese,True,True
nihukesed,True,True
nihukeseks,True,True
nihukesele,True,True
nihukeses,True,True
nihukesest,True,True
nihukesi,True,True
nihukest,True,True
nihukeste,True,True
nihukestel,True,True
nihukestele,True,True
nii-ja-naasugustes,True,False
nii-ja-nii-mitu,True,False
nii-ja-nii-palju,True,False
nii-ja-niisuguse,True,False
nii-nii-palju,True,False
nii-palju,True,False
nii-sa-ma,True,False
nii-sama,True,False
nii-su-gu-ne,False,True
nii-su-gus-te,False,True
nii-su-gus-test,False,True
nii-su-gust,False,True
niimitmeks,True,True
niimitmest,True,True
niimitu,True,True
niipaljuke,True,True
niipaljukeseks,True,True
niipaljukesi,True,True
niipaljukest,True,True
niipaljukestki,True,True
niisamasugune,True,True
niisamasuguse,True,True
niisamasugused,True,True
niisamasuguseid,True,True
niisamasugusel,True,True
niisamasuguses,True,True
niisamasugust,True,True
niisamasuguste,True,True
niisamasugustel,True,True
niiskuse-taolist,True,False
niisu-gune,False,True
niisu-gused,False,True
niisu-guses,False,True
niisu-gusest,False,True
niisu-gust,False,True
niisugu-seid,False,True
niisugune,True,True
niisugunegi,True,True
niisuguse,True,True
niisugused,True,True
niisugusedki,True,True
niisugusega,True,True
niisugusegi,True,True
niisuguseid,True,True
niisuguseidki,True,True
niisuguseks,True,True
niisugusel,True,True
niisugusele,True,True
niisuguselgi,True,True
niisuguselt,True,True
niisugusena,True,True
niisuguses,True,True
niisugusesse,True,True
niisugusest,True,True
niisugust,True,True
niisuguste,True,True
niisugustega,True,True
niisugustegi,True,True
niisugusteks,True,True
niisugustel,True,True
niisugustele,True,True
niisugustelgi,True,True
niisugustelt,True,True
niisugustena,True,True
niisugustes,True,True
niisugustesse,True,True
niisugustest,True,True
niisugustki,True,True
nime-tas,True,False
nimi-seda,True,False
nirvaana-taoliste,True,False
nisuke,True,True
nisukene,True,True
nisukese,True,True
nisukesed,True,True
nisukesi,True,True
nisukesse,True,True
nisukest,True,True
nisukeste,True,True
nisukestega,True,True
nohiku-te,True,False
noid,True,True
noidsamu,True,True
noil,True,True
noile,True,True
noilegi,True,True
noilgi,True,True
noilsamul,True,True
noilt,True,True
nois,True,True
noiski,True,True
noisse,True,True
noist,True,True
noistki,True,True
nonde,True,True
nondega,True,True
nondegi,True,True
nondeks,True,True
nondel,True,True
nondele,True,True
nondelesamadele,True,True
nondelsamadel,True,True
nondelt,True,True
nondeni,True,True
nondes,True,True
nondesamade,True,True
nondesamadega,True,True
nondesse,True,True
nondest,True,True
nood,True,True
nood-samad,True,True
noodki,True,True
noodsamad,True,True
nooruki-iga,True,False
nooruslikku-sest,True,False
normaal-selt,True,False
normaalne-kõik,True,False
nosimas-ise,True,False
null-koma-null-null-null-midagi,True,False
null-ühe,True,False
null-ühte,True,False
null-üks,True,False
nullid-ühed,True,False
nulltule-musse,True,False
number-ühed,True,False
nunnutada-neile,True,False
nädal-pool-teist,True,False
nädala-teise,True,False
nädalat-see,True,False
näe-me,True,False
näi-ta-ma,True,False
näi-tas,True,False
näitleja-mina,True,False
nõrgemat-see,True,False
nööpaugu-taolisesse,True,False
nüüd-seks,True,False
nüüd-sest,True,False
o-ma,True,True
o-mast,False,True
o-palju,True,False
objekt-mina,True,False
objektiiv-seks,True,False
objektiiv-sus,True,False
oda-va-ma,True,False
oh-kui-palju,True,False
oh-kui-paljud,True,False
ohvriks-miski,True,False
oi-kui-palju,True,False
oi-ma-olen-hea-tule-minuga,True,False
okupatsioonivõi-mu,True,False
ole-ma,True,False
ole-me,True,False
ole-mus,True,False
ole-must,True,False
oled-nagu-mina,True,False
oli-meie,True,False
olla-ma,True,False
om-i,False,True
om-ist,False,True
oma,True,True
oma-,True,True
oma-de,False,True
oma-de-ga,False,True
oma-dega,False,True
oma-del,False,True
oma-dest,False,True
oma-enda,True,True
oma-enese,True,True
oma-ga,False,True
oma-le,False,True
oma-ma,True,False
oma-oma,True,True
oma-selt,True,False
oma-ses,True,False
oma-sid,False,True
omad,True,True
omade,True,True
omadega,True,True
omadegagi,True,True
omadegi,True,True
omadeks,True,True
omadel,True,True
omadele,True,True
omadelegi,True,True
omadelgi,True,True
omadelt,True,True
omadeltki,True,True
omadena,True,True
omadeni,True,True
omades,True,True
omadeski,True,True
omadesse,True,True
omadest,True,True
omadestki,True,True
omadeta,True,True
omadki,True,True
omaenda,True,True
omaendagi,True,True
omaendi,True,True
omaenese,True,True
omaenesegi,True,True
omaeneste,True,True
omaga,True,True
omaga-,True,True
omagagi,True,True
omagi,True,True
omaks,True,True
omaks-,True,True
omakski,True,True
omal,True,True
omale,True,True
omalegi,True,True
omalgi,True,True
omalt,True,True
omaltki,True,True
omana,True,True
omani,True,True
omapäraseks-need,True,False
omas,True,True
omasid,True,True
omasidki,True,True
omaski,True,True
omasse,True,True
omast,True,True
omastki,True,True
omasugune,True,True
omasuguse,True,True
omasugused,True,True
omasugusega,True,True
omasuguseid,True,True
omasuguseks,True,True
omasugusele,True,True
omasuguselt,True,True
omasugusena,True,True
omasugusesse,True,True
omasugusest,True,True
omasugust,True,True
omasuguste,True,True
omasugustega,True,True
omasugustegi,True,True
omasugusteks,True,True
omasugustel,True,True
omasugustele,True,True
omasugustelt,True,True
omasugustena,True,True
omasugustesse,True,True
omasugustest,True,True
omata,True,True
omataoline,True,True
omataolise,True,True
omataolised,True,True
omataolisega,True,True
omataoliseks,True,True
omataolisel,True,True
omataolisele,True,True
omataolisena,True,True
omataolises,True,True
omataolisesse,True,True
omataolisest,True,True
omataolisi,True,True
omataolist,True,True
omataoliste,True,True
omataolistega,True,True
omataolistel,True,True
omataolistele,True,True
omataolistelt,True,True
omataolistest,True,True
omavaheli-sest,True,False
omi,True,True
omigi,True,True
omiks,True,True
omil,True,True
omile,True,True
omilt,True,True
omis,True,True
omist,True,True
on-need,True,False
on-palju,True,False
oo-ta-ma,True,False
oot-ma,True,False
oranž-must,True,False
osa-ta,True,False
osatäht-sus,True,False
osatäht-sust,True,False
ost-ma,True,False
osta-mind,True,False
ostmata-see,True,False
osturaha-mis,True,False
osuta-ma,True,False
otse-sesse,True,False
otsib-see,True,False
otstarbel-ise,True,False
otsus-tas,True,False
p-ses,True,False
pa-palju,False,True
pagan-sul,True,False
pahatahtlikku-sest,True,False
pai-sus,True,False
pakku-ma,True,False
pakkuma-see,True,False
paksu-sest,True,False
pal-ju,False,True
pal-ju-de,False,True
pal-ju-del,False,True
pal-ju-des,False,True
pal-ju-dest,False,True
pal-jud,False,True
pal-jude,False,True
pal-juks,False,True
pal-jus,False,True
pal-jus-ki,False,True
pal-jusid,False,True
pal-juski,False,True
pala-tala-ta,True,False
palestiinlasi-esimesed,True,False
palgatõu-su,True,False
palgatõu-sust,True,False
palju,True,True
palju-,True,True
palju-PALJU,True,True
palju-dele,False,True
palju-des,False,True
palju-palju,True,True
palju-palju-PALJU,True,True
palju-palju-palju,True,True
palju-paljusid,True,False
palju-selle,True,True
paljud,True,True
paljud-mida,True,False
paljud-paljud,True,True
paljude,True,True
paljude-paljude,True,True
paljudega,True,True
paljudegi,True,True
paljudeks,True,True
paljudeks-paljudeks,True,True
paljudel,True,True
paljudel-paljudel,True,True
paljudele,True,True
paljudele-paljudele,True,True
paljudelegi,True,True
paljudelgi,True,True
paljudelt,True,True
paljudelt-paljudelt,True,True
paljudeni,True,True
paljudes,True,True
paljudes-paljudes,True,True
paljudeski,True,True
paljudesse,True,True
paljudesse-paljudesse,True,True
paljudest,True,True
paljudest-paljudest,True,True
paljudestki,True,True
paljudki,True,True
paljuga,True,True
paljugagi,True,True
paljugi,True,True
paljuke,True,True
paljukese,True,True
paljukesi,True,True
paljukest,True,True
paljukestki,True,True
paljuks,True,True
paljukski,True,True
paljul,True,True
paljule,True,True
paljulegi,True,True
paljulgi,True,True
paljultki,True,True
paljuna,True,True
paljus,True,True
paljus-ki,False,True
paljusid,True,True
paljusid-paljusid,True,True
paljusidki,True,True
paljuski,True,True
paljusse,True,True
paljust,True,True
paljust-paljust,True,True
paljustki,True,True
paljut,True,True
paljut-paljut,True,True
paljuta,True,True
paljutki,True,True
paltuse-taolise,True,False
palu-ma,True,False
pane-ma,True,False
pane-me,True,False
pangahoo-neid,True,False
panna-muud,True,False
paradiisi-taoliseks,True,False
paranduskriitikat-mulle,True,False
parem-parem-palju,True,False
pari-ma,True,False
parlamendivalimi-sel,True,False
passima-mida,True,False
pats-endile,True,False
pea-paljud,True,False
pea-taolist,True,False
pea-te,True,False
peal-see,True,False
pealtvaatajatele-üks,True,False
pedofiiliale-mingit,True,False
pee-ta,True,False
peit-ma,True,False
peletas-mõne,True,False
pensioni-iga,True,False
pensionitõu-su,True,False
perepäevahoid-mille,True,False
pese-mind,True,False
pesupesemise-taoliste,True,False
piduliku-midagi,True,False
pii-ma,True,False
piiskoppe-igaüks,True,False
pikku-seks,True,False
piss-seks,True,False
planeeri-mis-,True,False
platvormi-taoline,True,False
pluss-minus,True,False
poe-omad,True,False
poisi-iga,True,False
poisi-oma,True,False
pole-see,True,False
pole-sellest,True,False
polnud-mõned,True,False
pool-iseenesest,True,False
pool-mina,True,False
pool-oma,True,False
pool-omad,True,False
pool-te,True,False
pool-teise,True,False
pool-teist,True,False
poole-teiseks,True,False
poole-teisele,True,False
poolehoidja-te,True,False
poolt-see,True,False
pootsmani-taolist,True,False
pop-mulle,True,False
pori-ses,True,False
positiiv-seks,True,False
post-soovitus-minu,True,False
poti-setu,True,False
potid-pannid-muud,True,False
praegu-seks,True,False
praegu-selt,True,False
praevorsti-taolise,True,False
praktiku-te,True,False
presidendivõi-muga,True,False
projekteeri-mis-,True,False
prooviks-õige-seda,True,False
proovipäeva-see,True,False
prosta-ta,True,False
pruun-pruun-must,True,False
pruunikas-must,True,False
pudel-minu,True,False
pudupoodniku-taoline,True,False
puh-ta-ma,True,False
puh-talt,True,False
puh-tast,True,False
puhu-ma,True,False
puna-must,True,False
puna-valge-must,True,False
punanahkade-taoline,True,False
punane-must,True,False
punane-valge-must,True,False
päeva-seda,True,False
päevas-mis,True,False
päeviku-taolise,True,False
päh-kel,True,False
päikese-taoline,True,False
päikeseloojangu-taolist,True,False
põhikooli-iga,True,False
põhimõte-ma,True,False
põhitõde-kõik,True,False
põhju-seks,True,False
põhju-sel,True,False
põhjus-tas,True,False
põle-ma,True,False
põlviku-te,True,False
põrgu-paradiis-pääste-endi,True,False
põssa-taoliseks,True,False
pürgi-must,True,False
püüa-me,True,False
püüd-ma,True,False
r-iga,True,False
raadio-ta,True,False
raha-vähe-aega-palju,True,False
rahad-selline,True,False
rahas-tas,True,False
rahvaluule-taolisel,True,False
raie-te,True,False
rais-ka-ma,True,False
ratturit-teiste,True,False
ravi-meid,True,False
ravimi-te,True,False
reaal-selt,True,False
reageerimisvõi-me,True,False
referendumi-taolistel,True,False
rekordivõimalu-sest,True,False
reos-tas,True,False
represseerida-küüditada-meie,True,False
ribikardinate-taolised,True,False
riietu-ses,True,False
riigivõi-mu,True,False
rinnanäär-me,True,False
robinsoni-iga,True,False
rohkem-seda,True,False
roosa-must,True,False
ruutjuur-miinus-ühega,True,False
räägi-me,True,False
rõõm-sa,True,False
rõõm-sa-ma,True,False
rõõmus-tas,True,False
rüga-ma,True,False
s-e-d-a,False,True
s-e-e,False,True
s-e-l-l-i-s-e,False,True
s-e-l-l-i-s-e-i-d,False,True
s-e-l-l-i-s-e-l,False,True
s-sa,True,False
s-seda,True,True
s-see,True,True
s-selle,True,True
s-sinu,True,True
sa,True,True
sa-,True,True
sa-ma,True,True
sa-ma-de-le,False,True
sa-ma-del,False,True
sa-ma-dest,False,True
sa-ma-le,False,True
sa-ma-su-gu-ne,False,True
sa-ma-su-gu-sed,False,True
sa-mad,False,True
sa-maga,False,True
sa-mal,False,True
sa-mas,False,True
sa-mast,False,True
sa-masugune,False,True
sa-masuguse,False,True
sa-mu,True,True
saa-ma,True,False
saa-me,True,False
saa-sa,True,False
saa-teid,True,False
saab-keegi,True,False
saama-ta,True,False
saami-seks,True,False
saami-sest,True,False
saatel-tema,True,False
saavutada-see,True,False
sada-üks,True,False
sade-meid,True,False
sagi,True,True
sai-me,True,False
saja-aasta-seks,True,False
saja-ühele,True,False
salata-enda,True,False
sama,True,True
sama-,True,True
sama-palju,True,True
samad,True,True
samade,True,True
samadega,True,True
samadeks,True,True
samadel,True,True
samadele,True,True
samadelt,True,True
samadena,True,True
samades,True,True
samadesse,True,True
samadest,True,True
samaga,True,True
samagi,True,True
samaks,True,True
samaks-,True,True
samal,True,True
samale,True,True
samalgi,True,True
samalt,True,True
samana,True,True
samani,True,True
samas,True,True
samas-,True,True
samas-se,False,True
samasid,True,True
samasse,True,True
samast,True,True
samast-,True,True
samastki,True,True
samasu-guses,False,True
samasugu-ne,False,True
samasugu-seid,False,True
samasugune,True,True
samasuguse,True,True
samasugused,True,True
samasugused-,True,True
samasugusega,True,True
samasugusegi,True,True
samasuguseid,True,True
samasuguseis,True,True
samasuguseks,True,True
samasugusel,True,True
samasugusele,True,True
samasuguselt,True,True
samasugusena,True,True
samasuguseni,True,True
samasuguses,True,True
samasugusesse,True,True
samasugusest,True,True
samasugust,True,True
samasuguste,True,True
samasugustega,True,True
samasugusteks,True,True
samasugustel,True,True
samasugustele,True,True
samasugustelt,True,True
samasugustena,True,True
samasugustes,True,True
samasugustesse,True,True
samasugustest,True,True
samata,True,True
samataoline,True,True
samataolise,True,True
samataolisega,True,True
samataolisel,True,True
samataolises,True,True
samataolist,True,True
samataoliste,True,True
samataolistest,True,True
samu,True,True
samu-,True,True
samune,True,True
samunegi,True,True
samuse,True,True
samused,True,True
samuseid,True,True
samuseil,True,True
samuseks,True,True
samusel,True,True
samuselegi,True,True
samuses,True,True
samusesse,True,True
samusessegi,True,True
samust,True,True
samuste,True,True
sarna-selt,True,False
sarnast-selles,True,False
saunaakna-taoline,True,False
se-da,False,True
se-l,False,True
se-s,False,True
se-st,False,True
seadu-sest,True,False
seal-nende,True,False
seal-samas,True,False
seal-sel,True,False
sealt-omade,True,False
sealt-samast,True,False
seda,True,True
seda-,True,True
seda-ja-seda,True,True
seda-ja-teist,True,True
seda-ning-seda,True,True
seda-sama,True,True
seda-teist,True,True
sedagi,True,True
sedasama,True,True
sedasamast,True,True
sedasamust,True,True
sedasamustki,True,True
sedasinast,True,True
see,True,True
see-,True,True
see-gi,False,True
see-ja-see,True,True
see-ja-teine,True,True
see-ja-too,True,True
see-pole-see,True,False
see-sama,True,True
see-samagi,False,True
see-see-see,True,True
see-see-see-see,True,True
see-selleks,True,False
see-sinane,False,True
see-või-see,True,True
see-või-too,True,True
seegi,True,True
seelik-must,True,False
seesama,True,True
seesamagi,True,True
seesamane,True,True
seesamune,True,True
seesamunegi,True,True
seesinane,True,True
seesinanegi,True,True
seesugune,True,True
seesugunegi,True,True
seesuguse,True,True
seesugused,True,True
seesugusedki,True,True
seesugusega,True,True
seesuguseid,True,True
seesuguseile,True,True
seesuguseks,True,True
seesugusel,True,True
seesugusele,True,True
seesuguselt,True,True
seesugusena,True,True
seesuguses,True,True
seesugusesse,True,True
seesugusest,True,True
seesugust,True,True
seesuguste,True,True
seesugustega,True,True
seesugusteks,True,True
seesugustel,True,True
seesugustele,True,True
seesugustelt,True,True
seesugustena,True,True
seesugustes,True,True
seesugustesse,True,True
seesugustest,True,True
seesugustestki,True,True
sega-ma,True,False
sega-sest,True,False
seis-ma,True,False
seisu-sesse,True,False
seitse-üks,True,False
seitsmel-setmel,True,False
seks,True,True
seks-,True,True
sekski,True,True
sekssamaks,True,True
sel,True,True
sel-,True,True
sel-ja-sel,True,True
sel-le,False,True
sel-le-ga,False,True
sel-le-le,False,True
sel-le-le-gi,False,True
sel-le-ta,False,True
sel-lega,False,True
sel-leks,False,True
sel-lel,False,True
sel-lele,False,True
sel-lelegi,False,True
sel-leni,False,True
sel-les,False,True
sel-lesse,False,True
sel-lest-ki,False,True
sel-lestki,False,True
sel-li-ne,False,True
sel-li-se,False,True
sel-li-se-le,False,True
sel-li-sed,False,True
sel-li-seid,False,True
sel-li-sel,False,True
sel-li-sest,False,True
sel-line,False,True
sel-lis-te,False,True
sel-lis-te-le,False,True
sel-lise,False,True
sel-lised,False,True
sel-liseid,False,True
sel-lisele,False,True
sel-lisesse,False,True
sel-listes,False,True
sel-samal,True,True
selge-see,True,False
selgi,True,True
selgi-tas,True,False
selle,True,True
selle-,True,True
selle-ja-selle,True,True
selle-ja-sellega,True,True
selle-le,False,True
selle-sama,True,True
selle-selle,True,True
selle-teise,True,True
selle-tolle,True,True
selle-või-teise,True,True
sellega,True,True
sellegagi,True,True
sellegi,True,True
selleks,True,True
selleks-tolleks,True,True
sellekski,True,True
sellekssamaks,True,True
sellel,True,True
sellele,True,True
sellele-ja-sellele,True,True
sellele-sellele,True,True
sellelegi,True,True
sellelesamale,True,True
sellelesamalegi,True,True
sellelesinasele,True,True
sellelesinatsele,True,True
sellelgi,True,True
sellelsamal,True,True
sellelsamusel,True,True
sellelsinatsel,True,True
sellelt,True,True
selleltki,True,True
selleltsamalt,True,True
selleltsinatselt,True,True
sellena,True,True
sellenagi,True,True
selleni,True,True
selleni-selleni,True,True
sellenigi,True,True
selles,True,True
selles-,True,True
selles-sa,True,False
selles-samas,True,True
sellesama,True,True
sellesamaga,True,True
sellesamagagi,True,True
sellesamani,True,True
sellesamase,True,True
sellesamuse,True,True
sellesamusegi,True,True
sellesamusenigi,True,True
sellesinase,True,True
sellesinatse,True,True
sellesinatsegi,True,True
selleski,True,True
sellessamas,True,True
sellessamases,True,True
sellessamuses,True,True
sellesse,True,True
sellessegi,True,True
sellessesamasse,True,True
sellessesinatsesse,True,True
sellessinases,True,True
sellessinatses,True,True
sellest,True,True
sellest-ma,True,False
sellest-samast,True,True
sellest-selleni,True,False
sellest-teisest,True,True
sellest-tollest,True,True
sellestki,True,True
sellestsamast,True,True
sellestsamusest,True,True
sellestsamusestki,True,True
sellestsinasest,True,True
sellestsinatsest,True,True
selleta,True,True
selleta-,True,True
selletagi,True,True
selletaoline,True,True
selletaolise,True,True
selletaolised,True,True
selletaolisega,True,True
selletaoliseks,True,True
selletaolisel,True,True
selletaolisele,True,True
selletaoliselt,True,True
selletaolises,True,True
selletaolisest,True,True
selletaolisi,True,True
selletaolisse,True,True
selletaolist,True,True
selletaoliste,True,True
selletaolisteks,True,True
selletaolistel,True,True
selletaolistele,True,True
selletaolistes,True,True
selletaolistesse,True,True
selletaolistest,True,True
selli-ne,False,True
selli-se,False,True
selli-sed,False,True
selli-seid,False,True
selli-sel,True,False
selli-sest,True,False
selline,True,True
selline-,True,True
selline-selline,True,True
sellinegi,True,True
sellis-tega,False,True
sellis-tel,False,True
sellis-tele,False,True
sellise,True,True
sellise-na,False,True
sellised,True,True
sellised-,True,True
sellised-sellised,True,True
sellisedki,True,True
sellisega,True,True
sellisegagi,True,True
sellisegi,True,True
selliseid,True,True
selliseidki,True,True
selliseidki-,False,True
selliseilgi,True,True
selliseisse,True,True
selliseist,True,True
selliseks,True,True
sellisekski,True,True
sellisel,True,True
sellisele,True,True
selliselegi,True,True
selliselgi,True,True
selliselt,True,True
selliseltki,True,True
sellisena,True,True
sellisenagi,True,True
selliseni,True,True
sellises,True,True
selliseski,True,True
sellisesse,True,True
sellisest,True,True
sellisestki,True,True
selliseta,True,True
sellist,True,True
selliste,True,True
sellistega,True,True
sellistegi,True,True
sellisteks,True,True
sellistel,True,True
sellistele,True,True
sellistelegi,True,True
sellistelgi,True,True
sellistelt,True,True
sellistena,True,True
sellistenagi,True,True
sellisteni,True,True
sellistes,True,True
sellisteski,True,True
sellistesse,True,True
sellistest,True,True
sellistestki,True,True
sellisteta,True,True
sellistki,True,True
selsamal,True,True
selsamalgi,True,True
selsinasel,True,True
selsinatsel,True,True
selt,True,True
selt-,True,True
seltki,True,True
seltsamalt,True,True
seni-sest,True,False
senis-te,True,False
seo-ses,True,False
serblas-te,True,False
ses,True,True
seski,True,True
sessamas,True,True
sesse,True,True
sessesamasesse,True,True
sessesinatsesse,True,True
sessinases,True,True
sessinatses,True,True
sest,True,True
sest-,True,True
sestki,True,True
sestsamast,True,True
sestsinasest,True,True
sestsinatsest,True,True
setme,True,True
setmed,True,True
setmeid,True,True
setmel,True,True
setmes,True,True
setu,True,True
setu-,True,True
setu-mitu,True,True
setugi,True,True
setut,True,True
si-nu,False,True
si-sind,False,True
sideministeeriumi-taolises,True,False
sihuke,True,True
sihuke-nihuke,True,True
sihukene,True,True
sihukese,True,True
sihukesed,True,True
sihukesega,True,True
sihukeseks,True,True
sihukesel,True,True
sihukesele,True,True
sihukeselt,True,True
sihukesena,True,True
sihukeses,True,True
sihukesest,True,True
sihukesi,True,True
sihukesse,True,True
sihukest,True,True
sihukeste,True,True
sihukestega,True,True
sihukesteks,True,True
sihukestel,True,True
sihukestele,True,True
sihukestelt,True,True
sihukestes,True,True
sihukestesse,True,True
sihukestest,True,True
siia-sina,True,False
siin-samas,True,False
siin-üht-teist,True,False
siis-mul,True,True
sildu-teid,True,False
sina,True,True
sina-,True,True
sina-minule-mina-sinule,True,False
sina-mulle,True,False
sina-mulle-mina-sulle,True,False
sina-sina-sina,True,True
sina-teie,True,True
sinagi,True,True
sinakas-must,True,False
sind,True,True
sind-,True,True
sindki,True,True
sinekuuri-taolist,True,False
sini-must-,True,False
sinine-valge-must,True,False
sinna-kellel,True,False
sinna-mulle,True,False
sinna-samusesse,True,False
sinu,True,True
sinu-,True,True
sinu-minu-meie,True,True
sinu-st,False,True
sinuga,True,True
sinugagi,True,True
sinugi,True,True
sinuks,True,True
sinul,True,True
sinule,True,True
sinule-,True,True
sinulegi,True,True
sinulgi,True,True
sinult,True,True
sinultki,True,True
sinuna,True,True
sinuni,True,True
sinus,True,True
sinuski,True,True
sinusse,True,True
sinussegi,True,True
sinust,True,True
sinustki,True,True
sinusugune,True,True
sinusuguse,True,True
sinusugused,True,True
sinusugusega,True,True
sinusuguseid,True,True
sinusuguseks,True,True
sinusugusel,True,True
sinusugusele,True,True
sinusuguselt,True,True
sinusuguses,True,True
sinusugusesse,True,True
sinusugusest,True,True
sinusugust,True,True
sinusuguste,True,True
sinusugustega,True,True
sinusugustel,True,True
sinusugustele,True,True
sinusugustest,True,True
sinuta,True,True
sinutagi,True,True
sinutaoline,True,True
sinutaolise,True,True
sinutaolised,True,True
sinutaolisi,True,True
sinutaolist,True,True
sinutaoliste,True,True
sise-ise,True,False
sisse-teisest,True,False
solidaar-sus,True,False
soo-me,True,False
soo-omast,True,False
sood-sa-ma,True,False
sood-samas,True,False
sooduspääs-meid,True,False
soojalaenu-taoline,True,False
sooju-sest,True,False
soome-mitu,True,False
sotsiaaltagatis-te,True,False
spetsiaal-selt,True,False
sport-kes,True,False
sportliku-ma,True,False
staabiülema-te,True,False
stažeeri-mis-,True,False
steppi-ma,True,False
su,True,True
su-st,False,True
substantsi-taolisega,True,False
sugi,True,True
sul,True,True
suletuks-minu,True,False
sulg-i,False,True
sulgi,True,True
sulle,True,True
sulle-mulle,True,True
sullegi,True,True
sult,True,True
super-ataki-taolist,True,False
super-meie,True,False
super-omal,True,False
supervõimekale-need,True,False
surnud-MA,True,False
surra-see,True,False
sus,True,True
suski,True,True
susse,True,True
sust,True,True
suu-de-ta,True,False
suu-re-ma,True,False
suu-sa-ta-ma,True,False
suud-me,True,False
suuda-me,True,False
suur-te,True,False
suure-ma,True,False
suurepära-selt,True,False
suurvõi-mu,True,False
suusatada-see,True,False
suutlikku-ses,True,False
suvi-sest,True,False
säherdune,True,True
säherdunegi,True,True
säherduse,True,True
säherdused,True,True
säherdusega,True,True
säherduseks,True,True
säherdusel,True,True
säherdusele,True,True
säherduselt,True,True
säherdusena,True,True
säherduses,True,True
säherdusest,True,True
säherdusi,True,True
säherdusse,True,True
säherdust,True,True
säherduste,True,True
säherdustegi,True,True
säherdusteks,True,True
säherdustel,True,True
säherdustele,True,True
säherdustelegi,True,True
säherdustes,True,True
säherdustest,True,True
säravalt-esimesel,True,False
sää-ra-ne,False,True
sää-ra-sest,False,True
sää-rane,False,True
sää-ras-te,False,True
sää-rase,False,True
sää-rast,False,True
säära-seid,False,True
säära-seks,False,True
säärane,True,True
sääranegi,True,True
säärase,True,True
säärased,True,True
säärasedki,True,True
säärasega,True,True
säärasegi,True,True
sääraseid,True,True
sääraseidki,True,True
sääraseile,True,True
sääraseis,True,True
sääraseks,True,True
säärasekski,True,True
säärasel,True,True
säärasele,True,True
sääraselegi,True,True
sääraselgi,True,True
sääraselt,True,True
säärasena,True,True
säärasenagi,True,True
sääraseni,True,True
säärases,True,True
säärasesse,True,True
säärasest,True,True
sääraseta,True,True
säärast,True,True
sääraste,True,True
säärastega,True,True
säärastegi,True,True
säärasteks,True,True
säärastel,True,True
säärastele,True,True
säärastelegi,True,True
säärastelt,True,True
säärastena,True,True
säärastes,True,True
säärastesse,True,True
säärastest,True,True
säärastestki,True,True
säärastki,True,True
sääsehammustuse-taolist,True,False
sääst-ma,True,False
sõi-ma,True,False
sõit-ma,True,False
sõlmi-ma,True,False
sõltu-ma,True,False
sõnu-mina,True,False
söö-ma,True,False
sünd-mus,True,False
sünd-must,True,False
süvenemisvõi-me,True,False
t-a,False,True
t-teie,True,True
ta,True,True
ta-,True,True
ta-su,True,False
taevamanna-taolisse,True,False
tag-i,False,True
tagasi-mul,True,False
tagasisaami-seks,True,False
tagi,True,True
taha-kõigest,True,False
taha-me,True,False
tahan-seda,True,False
tai-me-,True,False
tal,True,True
tal-,True,True
tal-le,False,True
taldrikuid-tasse,True,False
talgi,True,True
tali-OMi,True,False
tali-OMiks,True,False
talle,True,True
talle-,True,True
tallegi,True,True
talt,True,True
tao-line,False,True
tao-lise,False,True
taoli-ses,False,True
taoline,True,True
taolinegi,True,True
taolise,True,True
taolised,True,True
taolisega,True,True
taolisegi,True,True
taoliseid,True,True
taoliseks,True,True
taolisel,True,True
taolisele,True,True
taoliselt,True,True
taolisena,True,True
taoliseni,True,True
taolises,True,True
taolisesse,True,True
taolisest,True,True
taolisestki,True,True
taoliseta,True,True
taolisi,True,True
taolisiks,True,True
taolisil,True,True
taolisse,True,True
taolist,True,True
taoliste,True,True
taolistega,True,True
taolisteks,True,True
taolistel,True,True
taolistele,True,True
taolistelt,True,True
taolistena,True,True
taolistes,True,True
taolistesse,True,True
taolistest,True,True
tarbimisega-seda,True,False
tartlas-te,True,False
tas,True,True
tasakaalustamata-see,True,False
tasanaastu-taolisel,True,False
taski,True,True
tasse,True,True
tast,True,True
tavapära-sest,True,False
te,True,True
te-,True,True
te-da,False,True
te-e-ma,True,False
te-gi,False,True
te-ha-ses,True,False
te-ma,True,True
te-ma-ga,False,True
te-ma-le,False,True
te-ma-su-gu-se,False,True
te-maga,False,True
te-magi,False,True
te-mal,False,True
te-male,False,True
te-mas,False,True
te-mas-se,False,True
te-mast,False,True
te-tema,True,True
tea-mitmenda,True,True
tea-seda-kõik,True,True
tea-tas,True,True
teab-kelle,True,True
teab-kellele,True,True
teab-millises,True,True
teab-mis,True,True
teab-mis-palju,True,True
teab-mitmendat,True,True
teab-mitmes,True,True
teab-veel-kes,True,True
teab-veel-mida,True,True
teab-veel-milleks,True,True
teab-veel-millest,True,True
teab-veel-milliste,True,True
