2a.garantii.mulle,"    ""2a.garantii._mina"" Llle P pers ps1 sg all","    ""2a.garantii._mina"" Llle P invalid sg all"
2esimest,"    ""2_esimene"" Lt P dem sg part","    ""2_esimene"" Lt P invalid sg part"
2kelle,"    ""2_kes"" L0 P inter rel pl gen","    ""2_kes"" L0 P invalid pl gen"
2sel,"    ""2_see"" Ll P dem sg ad","    ""2_see"" Ll P invalid sg ad"
2ses,"    ""2_see"" Ls P dem sg in","    ""2_see"" Ls P invalid sg in"
2te,"    ""2_sina"" L0 P pers ps2 pl gen","    ""2_sina"" L0 P invalid pl gen"
2teist,"    ""2_sina"" Lst P pers ps2 pl el","    ""2_sina"" Lst P invalid pl el"
2ühes,"    ""2_üks"" Ls P dem indef sg in","    ""2_üks"" Ls P invalid sg in"
3-me,"    ""3-mina"" L0 P pers ps1 pl gen","    ""3-mina"" L0 P invalid pl gen"
3-selt,"    ""3-see"" Llt P dem sg abl","    ""3-see"" Llt P invalid sg abl"
3-ses,"    ""3-see"" Ls P dem sg in","    ""3-see"" Ls P invalid sg in"
30-midagi,"    ""30-miski"" Ldagi P indef sg part","    ""30-miski"" Ldagi P invalid sg part"
30-seks,"    ""30-see"" Lks P dem sg tr","    ""30-see"" Lks P invalid sg tr"
30-selt,"    ""30-see"" Llt P dem sg abl","    ""30-see"" Llt P invalid sg abl"
300-sesse,"    ""300-see"" Lsse P dem sg ill","    ""300-see"" Lsse P invalid sg ill"
300mingit,"    ""300_mingi"" Lt P indef sg part","    ""300_mingi"" Lt P invalid sg part"
307-me,"    ""307-mina"" L0 P pers ps1 pl gen","    ""307-mina"" L0 P invalid pl gen"
30mil,"    ""30_mis"" Ll P inter rel sg ad","    ""30_mis"" Ll P invalid sg ad"
30sec-ise,"    ""30sec-ise"" L0 P pos det refl pl nom","    ""30sec-ise"" L0 P invalid pl nom"
30seks,"    ""30_see"" Lks P dem sg tr","    ""30_see"" Lks P invalid sg tr"
30sel,"    ""30_see"" Ll P dem sg ad","    ""30_see"" Ll P invalid sg ad"
30selt,"    ""30_see"" Llt P dem sg abl","    ""30_see"" Llt P invalid sg abl"
30sesse,"    ""30_see"" Lsse P dem sg ill","    ""30_see"" Lsse P invalid sg ill"
31-sel,"    ""31-see"" Ll P dem sg ad","    ""31-see"" Ll P invalid sg ad"
32-sel,"    ""32-see"" Ll P dem sg ad","    ""32-see"" Ll P invalid sg ad"
32-selt,"    ""32-see"" Llt P dem sg abl","    ""32-see"" Llt P invalid sg abl"
32/64MB-iga,"    ""32/64MB-iga"" L0 P det sg gen","    ""32/64MB-iga"" L0 P invalid sg gen"
326te,"    ""326_sina"" L0 P pers ps2 pl gen","    ""326_sina"" L0 P invalid pl gen"
32selt,"    ""32_see"" Llt P dem sg abl","    ""32_see"" Llt P invalid sg abl"
32sest,"    ""32_see"" Lst P dem sg el","    ""32_see"" Lst P invalid sg el"
33-sel,"    ""33-see"" Ll P dem sg ad","    ""33-see"" Ll P invalid sg ad"
33selt,"    ""33_see"" Llt P dem sg abl","    ""33_see"" Llt P invalid sg abl"
34-selt,"    ""34-see"" Llt P dem sg abl","    ""34-see"" Llt P invalid sg abl"
34-sest,"    ""34-see"" Lst P dem sg el","    ""34-see"" Lst P invalid sg el"
35-selt,"    ""35-see"" Llt P dem sg abl","    ""35-see"" Llt P invalid sg abl"
35selt,"    ""35_see"" Llt P dem sg abl","    ""35_see"" Llt P invalid sg abl"
36-seks,"    ""36-see"" Lks P dem sg tr","    ""36-see"" Lks P invalid sg tr"
36-selt,"    ""36-see"" Llt P dem sg abl","    ""36-see"" Llt P invalid sg abl"
36selt,"    ""36_see"" Llt P dem sg abl","    ""36_see"" Llt P invalid sg abl"
38-selt,"    ""38-see"" Llt P dem sg abl","    ""38-see"" Llt P invalid sg abl"
38selt,"    ""38_see"" Llt P dem sg abl","    ""38_see"" Llt P invalid sg abl"
39-seks,"    ""39-see"" Lks P dem sg tr","    ""39-see"" Lks P invalid sg tr"
39seks,"    ""39_see"" Lks P dem sg tr","    ""39_see"" Lks P invalid sg tr"
3Iga,"    ""3_iga"" L0 P det sg gen","    ""3_iga"" L0 P invalid sg gen"
3Kes,"    ""3_kes"" L0 P inter rel pl nom","    ""3_kes"" L0 P invalid pl nom"
3Kõigele,"    ""3_kõik"" Lle P det sg all","    ""3_kõik"" Lle P invalid sg all"
3Mida,"    ""3_mis"" Lda P inter rel pl part","    ""3_mis"" Lda P invalid pl part"
3Mina,"    ""3_mina"" L0 P pers ps1 sg nom","    ""3_mina"" L0 P invalid sg nom"
3Need,"    ""3_see"" Ld P dem pl nom","    ""3_see"" Ld P invalid pl nom"
3Samas,"    ""3_sama"" Ls P dem sg in","    ""3_sama"" Ls P invalid sg in"
3Sel,"    ""3_see"" Ll P dem sg ad","    ""3_see"" Ll P invalid sg ad"
3Selle,"    ""3_see"" L0 P dem sg gen","    ""3_see"" L0 P invalid sg gen"
3ma,"    ""3_mina"" L0 P pers ps1 sg nom","    ""3_mina"" L0 P invalid sg nom"
3me,"    ""3_mina"" L0 P pers ps1 pl gen","    ""3_mina"" L0 P invalid pl gen"
3milj.tema,"    ""3milj._tema"" L0 P pers ps3 sg gen","    ""3milj._tema"" L0 P invalid sg gen"
3minuta,"    ""3_mina"" Lta P pers ps1 sg abes","    ""3_mina"" Lta P invalid sg abes"
4.30-selt,"    ""4.30-see"" Llt P dem sg abl","    ""4.30-see"" Llt P invalid sg abl"
40-korda-palju,"    ""40-korda-palju"" L0 P indef sg gen","    ""40-korda-palju"" L0 P invalid sg gen"
40-seks,"    ""40-see"" Lks P dem sg tr","    ""40-see"" Lks P invalid sg tr"
40-selt,"    ""40-see"" Llt P dem sg abl","    ""40-see"" Llt P invalid sg abl"
400mil,"    ""400_mis"" Ll P inter rel sg ad","    ""400_mis"" Ll P invalid sg ad"
400sel,"    ""400_see"" Ll P dem sg ad","    ""400_see"" Ll P invalid sg ad"
40me,"    ""40_mina"" L0 P pers ps1 pl gen","    ""40_mina"" L0 P invalid pl gen"
40seks,"    ""40_see"" Lks P dem sg tr","    ""40_see"" Lks P invalid sg tr"
40sel,"    ""40_see"" Ll P dem sg ad","    ""40_see"" Ll P invalid sg ad"
40selt,"    ""40_see"" Llt P dem sg abl","    ""40_see"" Llt P invalid sg abl"
40te,"    ""40_sina"" L0 P pers ps2 pl gen","    ""40_sina"" L0 P invalid pl gen"
40x-seks,"    ""40x-see"" Lks P dem sg tr","    ""40x-see"" Lks P invalid sg tr"
41-sel,"    ""41-see"" Ll P dem sg ad","    ""41-see"" Ll P invalid sg ad"
41-selt,"    ""41-see"" Llt P dem sg abl","    ""41-see"" Llt P invalid sg abl"
42-seks,"    ""42-see"" Lks P dem sg tr","    ""42-see"" Lks P invalid sg tr"
42-selt,"    ""42-see"" Llt P dem sg abl","    ""42-see"" Llt P invalid sg abl"
4200F-iga,"    ""4200F-iga"" L0 P det sg gen","    ""4200F-iga"" L0 P invalid sg gen"
42selt,"    ""42_see"" Llt P dem sg abl","    ""42_see"" Llt P invalid sg abl"
43-selt,"    ""43-see"" Llt P dem sg abl","    ""43-see"" Llt P invalid sg abl"
43selt,"    ""43_see"" Llt P dem sg abl","    ""43_see"" Llt P invalid sg abl"
44seks,"    ""44_see"" Lks P dem sg tr","    ""44_see"" Lks P invalid sg tr"
45-seks,"    ""45-see"" Lks P dem sg tr","    ""45-see"" Lks P invalid sg tr"
45-selt,"    ""45-see"" Llt P dem sg abl","    ""45-see"" Llt P invalid sg abl"
45minuti-ses,"    ""45minuti-see"" Ls P dem sg in","    ""45minuti-see"" Ls P invalid sg in"
45selt,"    ""45_see"" Llt P dem sg abl","    ""45_see"" Llt P invalid sg abl"
47-selt,"    ""47-see"" Llt P dem sg abl","    ""47-see"" Llt P invalid sg abl"
48-seks,"    ""48-see"" Lks P dem sg tr","    ""48-see"" Lks P invalid sg tr"
4802te,"    ""4802_sina"" L0 P pers ps2 pl gen","    ""4802_sina"" L0 P invalid pl gen"
48selt,"    ""48_see"" Llt P dem sg abl","    ""48_see"" Llt P invalid sg abl"
49aas-tast,"    ""49aas-tema"" Lst P pers ps3 sg el","    ""49aas-tema"" Lst P invalid sg el"
49selt,"    ""49_see"" Llt P dem sg abl","    ""49_see"" Llt P invalid sg abl"
4Iga,"    ""4_iga"" L0 P det sg gen","    ""4_iga"" L0 P invalid sg gen"
4See,"    ""4_see"" L0 P dem sg nom","    ""4_see"" L0 P invalid sg nom"
4millegagi,"    ""4_miski"" Lgagi P indef sg kom","    ""4_miski"" Lgagi P invalid sg kom"
5-km-sel,"    ""5-km-see"" Ll P dem sg ad","    ""5-km-see"" Ll P invalid sg ad"
50-seks,"    ""50-see"" Lks P dem sg tr","    ""50-see"" Lks P invalid sg tr"
50-sel,"    ""50-see"" Ll P dem sg ad","    ""50-see"" Ll P invalid sg ad"
50-selt,"    ""50-see"" Llt P dem sg abl","    ""50-see"" Llt P invalid sg abl"
50-üks,"    ""50-üks"" L0 P dem indef sg nom","    ""50-üks"" L0 P invalid sg nom"
500-mA,"    ""500-mina"" L0 P pers ps1 sg nom","    ""500-mina"" L0 P invalid sg nom"
500-sel,"    ""500-see"" Ll P dem sg ad","    ""500-see"" Ll P invalid sg ad"
500W-ise,"    ""500W-ise"" L0 P pos det refl pl nom","    ""500W-ise"" L0 P invalid pl nom"
500midagi,"    ""500_miski"" Ldagi P indef sg part","    ""500_miski"" Ldagi P invalid sg part"
500sel,"    ""500_see"" Ll P dem sg ad","    ""500_see"" Ll P invalid sg ad"
50millist,"    ""50_milline"" Lt P rel sg part","    ""50_milline"" Lt P invalid sg part"
50seks,"    ""50_see"" Lks P dem sg tr","    ""50_see"" Lks P invalid sg tr"
50sel,"    ""50_see"" Ll P dem sg ad","    ""50_see"" Ll P invalid sg ad"
50selt,"    ""50_see"" Llt P dem sg abl","    ""50_see"" Llt P invalid sg abl"
51-palju,"    ""51-palju"" L0 P indef sg gen","    ""51-palju"" L0 P invalid sg gen"
51-sel,"    ""51-see"" Ll P dem sg ad","    ""51-see"" Ll P invalid sg ad"
517-sel,"    ""517-see"" Ll P dem sg ad","    ""517-see"" Ll P invalid sg ad"
52-selt,"    ""52-see"" Llt P dem sg abl","    ""52-see"" Llt P invalid sg abl"
520iga,"    ""520_iga"" L0 P det sg gen","    ""520_iga"" L0 P invalid sg gen"
525i.tal,"    ""525i._tema"" Ll P pers ps3 sg ad","    ""525i._tema"" Ll P invalid sg ad"
53-me,"    ""53-mina"" L0 P pers ps1 pl gen","    ""53-mina"" L0 P invalid pl gen"
533MHz-sest,"    ""533MHz-see"" Lst P dem sg el","    ""533MHz-see"" Lst P invalid sg el"
55-selt,"    ""55-see"" Llt P dem sg abl","    ""55-see"" Llt P invalid sg abl"
55seks,"    ""55_see"" Lks P dem sg tr","    ""55_see"" Lks P invalid sg tr"
55selt,"    ""55_see"" Llt P dem sg abl","    ""55_see"" Llt P invalid sg abl"
567esimene,"    ""567_esimene"" L0 P dem sg nom","    ""567_esimene"" L0 P invalid sg nom"
56seks,"    ""56_see"" Lks P dem sg tr","    ""56_see"" Lks P invalid sg tr"
57-selt,"    ""57-see"" Llt P dem sg abl","    ""57-see"" Llt P invalid sg abl"
5te,"    ""5_sina"" L0 P pers ps2 pl gen","    ""5_sina"" L0 P invalid pl gen"
60-seks,"    ""60-see"" Lks P dem sg tr","    ""60-see"" Lks P invalid sg tr"
60-sel,"    ""60-see"" Ll P dem sg ad","    ""60-see"" Ll P invalid sg ad"
60-selt,"    ""60-see"" Llt P dem sg abl","    ""60-see"" Llt P invalid sg abl"
600-sel,"    ""600-see"" Ll P dem sg ad","    ""600-see"" Ll P invalid sg ad"
600sel,"    ""600_see"" Ll P dem sg ad","    ""600_see"" Ll P invalid sg ad"
60seks,"    ""60_see"" Lks P dem sg tr","    ""60_see"" Lks P invalid sg tr"
60sel,"    ""60_see"" Ll P dem sg ad","    ""60_see"" Ll P invalid sg ad"
60selt,"    ""60_see"" Llt P dem sg abl","    ""60_see"" Llt P invalid sg abl"
60sest,"    ""60_see"" Lst P dem sg el","    ""60_see"" Lst P invalid sg el"
62-sel,"    ""62-see"" Ll P dem sg ad","    ""62-see"" Ll P invalid sg ad"
62-selt,"    ""62-see"" Llt P dem sg abl","    ""62-see"" Llt P invalid sg abl"
63-selt,"    ""63-see"" Llt P dem sg abl","    ""63-see"" Llt P invalid sg abl"
63m.ise,"    ""63m._ise"" L0 P pos det refl pl nom","    ""63m._ise"" L0 P invalid pl nom"
63selt,"    ""63_see"" Llt P dem sg abl","    ""63_see"" Llt P invalid sg abl"
64sel,"    ""64_see"" Ll P dem sg ad","    ""64_see"" Ll P invalid sg ad"
64selt,"    ""64_see"" Llt P dem sg abl","    ""64_see"" Llt P invalid sg abl"
65-seks,"    ""65-see"" Lks P dem sg tr","    ""65-see"" Lks P invalid sg tr"
65-selt,"    ""65-see"" Llt P dem sg abl","    ""65-see"" Llt P invalid sg abl"
65-sest,"    ""65-see"" Lst P dem sg el","    ""65-see"" Lst P invalid sg el"
650.-sellele,"    ""650.-see"" Lle P dem sg all","    ""650.-see"" Lle P invalid sg all"
650sel,"    ""650_see"" Ll P dem sg ad","    ""650_see"" Ll P invalid sg ad"
65mil,"    ""65_mis"" Ll P inter rel sg ad","    ""65_mis"" Ll P invalid sg ad"
65seks,"    ""65_see"" Lks P dem sg tr","    ""65_see"" Lks P invalid sg tr"
65selt,"    ""65_see"" Llt P dem sg abl","    ""65_see"" Llt P invalid sg abl"
66-seks,"    ""66-see"" Lks P dem sg tr","    ""66-see"" Lks P invalid sg tr"
66-selt,"    ""66-see"" Llt P dem sg abl","    ""66-see"" Llt P invalid sg abl"
66sel,"    ""66_see"" Ll P dem sg ad","    ""66_see"" Ll P invalid sg ad"
67-selt,"    ""67-see"" Llt P dem sg abl","    ""67-see"" Llt P invalid sg abl"
684Mida,"    ""684_mis"" Lda P inter rel pl part","    ""684_mis"" Lda P invalid pl part"
6Need,"    ""6_see"" Ld P dem pl nom","    ""6_see"" Ld P invalid pl nom"
6enda,"    ""6_ise"" L0 P pos det refl sg gen","    ""6_ise"" L0 P invalid sg gen"
6mil,"    ""6_mis"" Ll P inter rel sg ad","    ""6_mis"" Ll P invalid sg ad"
6te,"    ""6_sina"" L0 P pers ps2 pl gen","    ""6_sina"" L0 P invalid pl gen"
6teist,"    ""6_sina"" Lst P pers ps2 pl el","    ""6_sina"" Lst P invalid pl el"
7-km-sel,"    ""7-km-see"" Ll P dem sg ad","    ""7-km-see"" Ll P invalid sg ad"
7-me,"    ""7-mina"" L0 P pers ps1 pl gen","    ""7-mina"" L0 P invalid pl gen"
7-meid,"    ""7-mina"" Ld P pers ps1 pl part","    ""7-mina"" Ld P invalid pl part"
7-sest,"    ""7-see"" Lst P dem sg el","    ""7-see"" Lst P invalid sg el"
70-seks,"    ""70-see"" Lks P dem sg tr","    ""70-see"" Lks P invalid sg tr"
70-selt,"    ""70-see"" Llt P dem sg abl","    ""70-see"" Llt P invalid sg abl"
700-sel,"    ""700-see"" Ll P dem sg ad","    ""700-see"" Ll P invalid sg ad"
700EEK.Mul,"    ""700EEK._mina"" Ll P pers ps1 sg ad","    ""700EEK._mina"" Ll P invalid sg ad"
700sel,"    ""700_see"" Ll P dem sg ad","    ""700_see"" Ll P invalid sg ad"
700ses,"    ""700_see"" Ls P dem sg in","    ""700_see"" Ls P invalid sg in"
70seks,"    ""70_see"" Lks P dem sg tr","    ""70_see"" Lks P invalid sg tr"
70selt,"    ""70_see"" Llt P dem sg abl","    ""70_see"" Llt P invalid sg abl"
70te,"    ""70_sina"" L0 P pers ps2 pl gen","    ""70_sina"" L0 P invalid pl gen"
71-selt,"    ""71-see"" Llt P dem sg abl","    ""71-see"" Llt P invalid sg abl"
7200rpm-ise,"    ""7200rpm-ise"" L0 P pos det refl pl nom","    ""7200rpm-ise"" L0 P invalid pl nom"
75-aasta-seks,"    ""75-aasta-see"" Lks P dem sg tr","    ""75-aasta-see"" Lks P invalid sg tr"
75-seks,"    ""75-see"" Lks P dem sg tr","    ""75-see"" Lks P invalid sg tr"
75-selt,"    ""75-see"" Llt P dem sg abl","    ""75-see"" Llt P invalid sg abl"
750-sel,"    ""750-see"" Ll P dem sg ad","    ""750-see"" Ll P invalid sg ad"
75seks,"    ""75_see"" Lks P dem sg tr","    ""75_see"" Lks P invalid sg tr"
75selt,"    ""75_see"" Llt P dem sg abl","    ""75_see"" Llt P invalid sg abl"
76selt,"    ""76_see"" Llt P dem sg abl","    ""76_see"" Llt P invalid sg abl"
77-seks,"    ""77-see"" Lks P dem sg tr","    ""77-see"" Lks P invalid sg tr"
79-seks,"    ""79-see"" Lks P dem sg tr","    ""79-see"" Lks P invalid sg tr"
7me,"    ""7_mina"" L0 P pers ps1 pl gen","    ""7_mina"" L0 P invalid pl gen"
80-seks,"    ""80-see"" Lks P dem sg tr","    ""80-see"" Lks P invalid sg tr"
80-sel,"    ""80-see"" Ll P dem sg ad","    ""80-see"" Ll P invalid sg ad"
80-selt,"    ""80-see"" Llt P dem sg abl","    ""80-see"" Llt P invalid sg abl"
80millisest,"    ""80_milline"" Lst P rel sg el","    ""80_milline"" Lst P invalid sg el"
80seks,"    ""80_see"" Lks P dem sg tr","    ""80_see"" Lks P invalid sg tr"
80sel,"    ""80_see"" Ll P dem sg ad","    ""80_see"" Ll P invalid sg ad"
80selt,"    ""80_see"" Llt P dem sg abl","    ""80_see"" Llt P invalid sg abl"
80te,"    ""80_sina"" L0 P pers ps2 pl gen","    ""80_sina"" L0 P invalid pl gen"
8139too,"    ""8139_too"" L0 P dem sg nom","    ""8139_too"" L0 P invalid sg nom"
83-seks,"    ""83-see"" Lks P dem sg tr","    ""83-see"" Lks P invalid sg tr"
83p-millega,"    ""83p-mis"" Lga P inter rel pl kom","    ""83p-mis"" Lga P invalid pl kom"
84-seks,"    ""84-see"" Lks P dem sg tr","    ""84-see"" Lks P invalid sg tr"
840iga,"    ""840_iga"" L0 P det sg gen","    ""840_iga"" L0 P invalid sg gen"
84Selleks,"    ""84_see"" Lks P dem sg tr","    ""84_see"" Lks P invalid sg tr"
85-selt,"    ""85-see"" Llt P dem sg abl","    ""85-see"" Llt P invalid sg abl"
850000-ses,"    ""850000-see"" Ls P dem sg in","    ""850000-see"" Ls P invalid sg in"
85seks,"    ""85_see"" Lks P dem sg tr","    ""85_see"" Lks P invalid sg tr"
85sel,"    ""85_see"" Ll P dem sg ad","    ""85_see"" Ll P invalid sg ad"
86-selt,"    ""86-see"" Llt P dem sg abl","    ""86-see"" Llt P invalid sg abl"
88Sel,"    ""88_see"" Ll P dem sg ad","    ""88_see"" Ll P invalid sg ad"
88sel,"    ""88_see"" Ll P dem sg ad","    ""88_see"" Ll P invalid sg ad"
8Muu,"    ""8_muu"" L0 P indef sg gen","    ""8_muu"" L0 P invalid sg gen"
8See,"    ""8_see"" L0 P dem sg nom","    ""8_see"" L0 P invalid sg nom"
8cm-ise,"    ""8cm-ise"" L0 P pos det refl pl nom","    ""8cm-ise"" L0 P invalid pl nom"
8neid,"    ""8_see"" Ld P dem pl part","    ""8_see"" Ld P invalid pl part"
8sa,"    ""8_sina"" L0 P pers ps2 sg nom","    ""8_sina"" L0 P invalid sg nom"
8selt,"    ""8_see"" Llt P dem sg abl","    ""8_see"" Llt P invalid sg abl"
9-selt,"    ""9-see"" Llt P dem sg abl","    ""9-see"" Llt P invalid sg abl"
90-seks,"    ""90-see"" Lks P dem sg tr","    ""90-see"" Lks P invalid sg tr"
90-ses,"    ""90-see"" Ls P dem sg in","    ""90-see"" Ls P invalid sg in"
90seks,"    ""90_see"" Lks P dem sg tr","    ""90_see"" Lks P invalid sg tr"
90sel,"    ""90_see"" Ll P dem sg ad","    ""90_see"" Ll P invalid sg ad"
90te,"    ""90_sina"" L0 P pers ps2 pl gen","    ""90_sina"" L0 P invalid pl gen"
91seks,"    ""91_see"" Lks P dem sg tr","    ""91_see"" Lks P invalid sg tr"
93Igaüks,"    ""93_iga_üks"" L0 P det sg nom","    ""93_iga_üks"" L0 P invalid sg nom"
95seks,"    ""95_see"" Lks P dem sg tr","    ""95_see"" Lks P invalid sg tr"
95selt,"    ""95_see"" Llt P dem sg abl","    ""95_see"" Llt P invalid sg abl"
95te,"    ""95_sina"" L0 P pers ps2 pl gen","    ""95_sina"" L0 P invalid pl gen"
9700M-iga,"    ""9700M-iga"" L0 P det sg gen","    ""9700M-iga"" L0 P invalid sg gen"
98SEs,"    ""98_see"" Ls P dem sg in","    ""98_see"" Ls P invalid sg in"
98sel,"    ""98_see"" Ll P dem sg ad","    ""98_see"" Ll P invalid sg ad"
9See,"    ""9_see"" L0 P dem sg nom","    ""9_see"" L0 P invalid sg nom"
9sa,"    ""9_sina"" L0 P pers ps2 sg nom","    ""9_sina"" L0 P invalid sg nom"
A-see,"    ""A-see"" L0 P dem sg nom cap","    ""A-see"" L0 P invalid sg nom cap"
A-te,"    ""A-sina"" L0 P pers ps2 pl gen cap","    ""A-sina"" L0 P invalid pl gen cap"
A1-teine,"    ""A1-teine"" L0 P dem sg nom cap","    ""A1-teine"" L0 P invalid sg nom cap"
A2-te,"    ""A2-sina"" L0 P pers ps2 pl gen cap","    ""A2-sina"" L0 P invalid pl gen cap"
A21-te,"    ""A21-sina"" L0 P pers ps2 pl gen cap","    ""A21-sina"" L0 P invalid pl gen cap"
A5-te,"    ""A5-sina"" L0 P pers ps2 pl gen cap","    ""A5-sina"" L0 P invalid pl gen cap"
A6-te,"    ""A6-sina"" L0 P pers ps2 pl gen cap","    ""A6-sina"" L0 P invalid pl gen cap"
AGA-IgA,"    ""aga-iga"" L0 P det sg gen cap","    ""aga-iga"" L0 P invalid sg gen cap"
AK-47-te,"    ""AK-47-sina"" L0 P pers ps2 pl gen cap","    ""AK-47-sina"" L0 P invalid pl gen cap"
ANN-minu,"    ""Ann-mina"" L0 P pers ps1 sg gen cap","    ""Ann-mina"" L0 P invalid sg gen cap"
ANN-nad,"    ""Ann-tema"" Ld P pers ps3 pl nom cap","    ""Ann-tema"" Ld P invalid pl nom cap"
ANNi-taolisi,"    ""anni-taoline"" Li P dem pl part cap","    ""anni-taoline"" Li P invalid pl part cap"
ASVELi-taoliste,"    ""ASVEL+i-taoline"" Lte P dem pl gen cap","    ""ASVEL+i-taoline"" Lte P invalid pl gen cap"
Aas-tal,"    ""aas-tema"" Ll P pers ps3 sg ad cap","    ""aas-tema"" Ll P invalid sg ad cap"
Aas-tas,"    ""aas-tema"" Ls P pers ps3 sg in cap","    ""aas-tema"" Ls P invalid sg in cap"
Aastaküm-neid,"    ""Aastaküm-see"" Ld P dem pl part cap","    ""Aastaküm-see"" Ld P invalid pl part cap"
Abeli-taolist,"    ""Abeli-taoline"" Lt P dem sg part cap","    ""Abeli-taoline"" Lt P invalid sg part cap"
Absoluut-selt,"    ""absoluut-see"" Llt P dem sg abl cap","    ""absoluut-see"" Llt P invalid sg abl cap"
AcdSee,"    ""Acd_see"" L0 P dem sg nom cap","    ""Acd_see"" L0 P invalid sg nom cap"
Afganistani-taolise,"    ""Afganistani-taoline"" L0 P dem sg gen cap","    ""Afganistani-taoline"" L0 P invalid sg gen cap"
Aileeni-taolise,"    ""Aileeni-taoline"" L0 P dem sg gen cap","    ""Aileeni-taoline"" L0 P invalid sg gen cap"
Aini-taolisele,"    ""Aini-taoline"" Lle P dem sg all cap","    ""Aini-taoline"" Lle P invalid sg all cap"
Aju-ti-selt,"    ""Aju-ti-see"" Llt P dem sg abl cap","    ""Aju-ti-see"" Llt P invalid sg abl cap"
Ajuvaba-mis,"    ""aju_vaba-mis"" L0 P inter rel pl nom cap","    ""aju_vaba-mis"" L0 P invalid pl nom cap"
Al-Qaida-taoline,"    ""Al-Qaida-taoline"" L0 P dem sg nom cap","    ""Al-Qaida-taoline"" L0 P invalid sg nom cap"
Al-gu-ses,"    ""Al-gu-see"" Ls P dem sg in cap","    ""Al-gu-see"" Ls P invalid sg in cap"
Al-ma,"    ""Al-mina"" L0 P pers ps1 sg nom cap","    ""Al-mina"" L0 P invalid sg nom cap"
Alambra-taolise,"    ""Alambra-taoline"" L0 P dem sg gen cap","    ""Alambra-taoline"" L0 P invalid sg gen cap"
Albaania-taolised,"    ""Albaania-taoline"" Ld P dem pl nom cap","    ""Albaania-taoline"" Ld P invalid pl nom cap"
Albaania-taoliseks,"    ""Albaania-taoline"" Lks P dem sg tr cap","    ""Albaania-taoline"" Lks P invalid sg tr cap"
Aldrichi-taolise,"    ""Aldrichi-taoline"" L0 P dem sg gen cap","    ""Aldrichi-taoline"" L0 P invalid sg gen cap"
Alexanderi-taolistest,"    ""Alexanderi-taoline"" Ltest P dem pl el cap","    ""Alexanderi-taoline"" Ltest P invalid pl el cap"
Algu-ses,"    ""algu-see"" Ls P dem sg in cap","    ""algu-see"" Ls P invalid sg in cap"
Alkibiadese-taolise,"    ""Alkibiadese-taoline"" L0 P dem sg gen cap","    ""Alkibiadese-taoline"" L0 P invalid sg gen cap"
Ammende-taolisi,"    ""amm_ende-taoline"" Li P dem pl part cap","    ""amm_ende-taoline"" Li P invalid pl part cap"
Andi-taolised,"    ""Andi-taoline"" Ld P dem pl nom cap","    ""Andi-taoline"" Ld P invalid pl nom cap"
Andorra-taoliste,"    ""Andorra-taoline"" Lte P dem pl gen cap","    ""Andorra-taoline"" Lte P invalid pl gen cap"
Andrei-taoliste,"    ""Andrei-taoline"" Lte P dem pl gen cap","    ""Andrei-taoline"" Lte P invalid pl gen cap"
Angele-ses,"    ""Angele-see"" Ls P dem sg in cap","    ""Angele-see"" Ls P invalid sg in cap"
Animalsi-taolist,"    ""Animalsi-taoline"" Lt P dem sg part cap","    ""Animalsi-taoline"" Lt P invalid sg part cap"
